Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","100","India","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","23196197","F","FAO estimate"
"SCL","Supply Utilization Accounts","100","India","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","24291763","F","FAO estimate"
"SCL","Supply Utilization Accounts","100","India","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","24530293","F","FAO estimate"
"SCL","Supply Utilization Accounts","101","Indonesia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","6012722","F","FAO estimate"
"SCL","Supply Utilization Accounts","101","Indonesia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","8317071","F","FAO estimate"
"SCL","Supply Utilization Accounts","101","Indonesia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","6129981","F","FAO estimate"
"SCL","Supply Utilization Accounts","101","Indonesia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","6273486","F","FAO estimate"
"SCL","Supply Utilization Accounts","101","Indonesia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","6349723","F","FAO estimate"
"SCL","Supply Utilization Accounts","102","Iran (Islamic Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","716894","F","FAO estimate"
"SCL","Supply Utilization Accounts","102","Iran (Islamic Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","709463","F","FAO estimate"
"SCL","Supply Utilization Accounts","102","Iran (Islamic Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","569220","F","FAO estimate"
"SCL","Supply Utilization Accounts","102","Iran (Islamic Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","622302","F","FAO estimate"
"SCL","Supply Utilization Accounts","102","Iran (Islamic Republic of)","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","390888","F","FAO estimate"
"SCL","Supply Utilization Accounts","103","Iraq","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","111210","F","FAO estimate"
"SCL","Supply Utilization Accounts","103","Iraq","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","78762","F","FAO estimate"
"SCL","Supply Utilization Accounts","103","Iraq","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","95973","F","FAO estimate"
"SCL","Supply Utilization Accounts","103","Iraq","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","251246","F","FAO estimate"
"SCL","Supply Utilization Accounts","103","Iraq","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","274963","F","FAO estimate"
"SCL","Supply Utilization Accounts","104","Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","45615","F","FAO estimate"
"SCL","Supply Utilization Accounts","104","Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","51840","F","FAO estimate"
"SCL","Supply Utilization Accounts","104","Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","52879","F","FAO estimate"
"SCL","Supply Utilization Accounts","104","Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","57749","F","FAO estimate"
"SCL","Supply Utilization Accounts","104","Ireland","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","58179","F","FAO estimate"
"SCL","Supply Utilization Accounts","105","Israel","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","117613","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","105","Israel","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","106450","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","105","Israel","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","126020","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","105","Israel","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","117309","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","105","Israel","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","125422","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","106","Italy","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","640470","F","FAO estimate"
"SCL","Supply Utilization Accounts","106","Italy","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","647989","F","FAO estimate"
"SCL","Supply Utilization Accounts","106","Italy","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","668184","F","FAO estimate"
"SCL","Supply Utilization Accounts","106","Italy","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","691197","F","FAO estimate"
"SCL","Supply Utilization Accounts","106","Italy","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","695377","F","FAO estimate"
"SCL","Supply Utilization Accounts","109","Jamaica","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","45791","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","109","Jamaica","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","48658","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","109","Jamaica","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","52121","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","109","Jamaica","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","57553","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","109","Jamaica","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","58734","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","110","Japan","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","785626","F","FAO estimate"
"SCL","Supply Utilization Accounts","110","Japan","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","796051","F","FAO estimate"
"SCL","Supply Utilization Accounts","110","Japan","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","793890","F","FAO estimate"
"SCL","Supply Utilization Accounts","110","Japan","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","818119","F","FAO estimate"
"SCL","Supply Utilization Accounts","110","Japan","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","832432","F","FAO estimate"
"SCL","Supply Utilization Accounts","112","Jordan","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","44337","F","FAO estimate"
"SCL","Supply Utilization Accounts","112","Jordan","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","49302","F","FAO estimate"
"SCL","Supply Utilization Accounts","112","Jordan","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","39223","F","FAO estimate"
"SCL","Supply Utilization Accounts","112","Jordan","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","56749","F","FAO estimate"
"SCL","Supply Utilization Accounts","112","Jordan","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","51493","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","46121","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","47993","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","35534","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","31954","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","32451","F","FAO estimate"
"SCL","Supply Utilization Accounts","114","Kenya","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1397441","F","FAO estimate"
"SCL","Supply Utilization Accounts","114","Kenya","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1096866","F","FAO estimate"
"SCL","Supply Utilization Accounts","114","Kenya","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1095249","F","FAO estimate"
"SCL","Supply Utilization Accounts","114","Kenya","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1219500","F","FAO estimate"
"SCL","Supply Utilization Accounts","114","Kenya","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1203628","F","FAO estimate"
"SCL","Supply Utilization Accounts","83","Kiribati","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","6136","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","6328","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","6501","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","6693","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","6862","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","62381","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","46628","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","56207","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","13335","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","2540","F","FAO estimate"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","8741","F","FAO estimate"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","7023","F","FAO estimate"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","5184","F","FAO estimate"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","10438","F","FAO estimate"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","431455","F","FAO estimate"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","672309","F","FAO estimate"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","479923","F","FAO estimate"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","685755","F","FAO estimate"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","792508","F","FAO estimate"
"SCL","Supply Utilization Accounts","119","Latvia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","12748","F","FAO estimate"
"SCL","Supply Utilization Accounts","119","Latvia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","14749","F","FAO estimate"
"SCL","Supply Utilization Accounts","119","Latvia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","17876","F","FAO estimate"
"SCL","Supply Utilization Accounts","119","Latvia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","18930","F","FAO estimate"
"SCL","Supply Utilization Accounts","119","Latvia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","20153","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","107504","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","115569","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","102736","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","112326","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","93525","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","353","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","402","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","486","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1450","F","FAO estimate"
"SCL","Supply Utilization Accounts","122","Lesotho","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1233","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","122047","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","124690","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","126143","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","127978","F","FAO estimate"
"SCL","Supply Utilization Accounts","123","Liberia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","129817","F","FAO estimate"
"SCL","Supply Utilization Accounts","126","Lithuania","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","23571","F","FAO estimate"
"SCL","Supply Utilization Accounts","126","Lithuania","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","25991","F","FAO estimate"
"SCL","Supply Utilization Accounts","126","Lithuania","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","31695","F","FAO estimate"
"SCL","Supply Utilization Accounts","126","Lithuania","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","36284","F","FAO estimate"
"SCL","Supply Utilization Accounts","126","Lithuania","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","34333","F","FAO estimate"
"SCL","Supply Utilization Accounts","256","Luxembourg","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","4221","F","FAO estimate"
"SCL","Supply Utilization Accounts","256","Luxembourg","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","4136","F","FAO estimate"
"SCL","Supply Utilization Accounts","256","Luxembourg","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","4828","F","FAO estimate"
"SCL","Supply Utilization Accounts","256","Luxembourg","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","5123","F","FAO estimate"
"SCL","Supply Utilization Accounts","256","Luxembourg","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","5443","F","FAO estimate"
"SCL","Supply Utilization Accounts","129","Madagascar","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","328574","F","FAO estimate"
"SCL","Supply Utilization Accounts","129","Madagascar","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","340282","F","FAO estimate"
"SCL","Supply Utilization Accounts","129","Madagascar","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","342212","F","FAO estimate"
"SCL","Supply Utilization Accounts","129","Madagascar","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","346781","F","FAO estimate"
"SCL","Supply Utilization Accounts","129","Madagascar","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","351357","F","FAO estimate"
"SCL","Supply Utilization Accounts","130","Malawi","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","361363","F","FAO estimate"
"SCL","Supply Utilization Accounts","130","Malawi","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","388053","F","FAO estimate"
"SCL","Supply Utilization Accounts","130","Malawi","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","390301","F","FAO estimate"
"SCL","Supply Utilization Accounts","130","Malawi","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","395821","F","FAO estimate"
"SCL","Supply Utilization Accounts","130","Malawi","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","402573","F","FAO estimate"
"SCL","Supply Utilization Accounts","131","Malaysia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","247421","F","FAO estimate"
"SCL","Supply Utilization Accounts","131","Malaysia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","255005","F","FAO estimate"
"SCL","Supply Utilization Accounts","131","Malaysia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","244661","F","FAO estimate"
"SCL","Supply Utilization Accounts","131","Malaysia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","275944","F","FAO estimate"
"SCL","Supply Utilization Accounts","131","Malaysia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","263237","F","FAO estimate"
"SCL","Supply Utilization Accounts","132","Maldives","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1360","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","132","Maldives","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1387","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","132","Maldives","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1925","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","132","Maldives","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","2290","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","132","Maldives","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1946","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","133","Mali","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","143386","F","FAO estimate"
"SCL","Supply Utilization Accounts","133","Mali","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","144280","F","FAO estimate"
"SCL","Supply Utilization Accounts","133","Mali","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","164969","F","FAO estimate"
"SCL","Supply Utilization Accounts","133","Mali","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","184896","F","FAO estimate"
"SCL","Supply Utilization Accounts","133","Mali","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","185665","F","FAO estimate"
"SCL","Supply Utilization Accounts","134","Malta","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","4747","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","134","Malta","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","5939","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","134","Malta","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","7991","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","134","Malta","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","9051","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","134","Malta","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","8456","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","136","Mauritania","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","3977","F","FAO estimate"
"SCL","Supply Utilization Accounts","136","Mauritania","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","6828","F","FAO estimate"
"SCL","Supply Utilization Accounts","136","Mauritania","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","3543","F","FAO estimate"
"SCL","Supply Utilization Accounts","136","Mauritania","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","4384","F","FAO estimate"
"SCL","Supply Utilization Accounts","136","Mauritania","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","8643","F","FAO estimate"
"SCL","Supply Utilization Accounts","137","Mauritius","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","7793","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","137","Mauritius","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","7135","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","137","Mauritius","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","6903","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","137","Mauritius","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","7634","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","137","Mauritius","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","6540","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","138","Mexico","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","1583934","F","FAO estimate"
"SCL","Supply Utilization Accounts","138","Mexico","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","1655268","F","FAO estimate"
"SCL","Supply Utilization Accounts","138","Mexico","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","1736243","F","FAO estimate"
"SCL","Supply Utilization Accounts","138","Mexico","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","1481130","F","FAO estimate"
"SCL","Supply Utilization Accounts","138","Mexico","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","1604361","F","FAO estimate"
"SCL","Supply Utilization Accounts","141","Mongolia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","2224","F","FAO estimate"
"SCL","Supply Utilization Accounts","141","Mongolia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","2045","F","FAO estimate"
"SCL","Supply Utilization Accounts","141","Mongolia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","2287","F","FAO estimate"
"SCL","Supply Utilization Accounts","141","Mongolia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","2685","F","FAO estimate"
"SCL","Supply Utilization Accounts","141","Mongolia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","2814","F","FAO estimate"
"SCL","Supply Utilization Accounts","273","Montenegro","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","9844","F","FAO estimate"
"SCL","Supply Utilization Accounts","273","Montenegro","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","10057","F","FAO estimate"
"SCL","Supply Utilization Accounts","273","Montenegro","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","10700","F","FAO estimate"
"SCL","Supply Utilization Accounts","273","Montenegro","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","12587","F","FAO estimate"
"SCL","Supply Utilization Accounts","273","Montenegro","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","12370","F","FAO estimate"
"SCL","Supply Utilization Accounts","143","Morocco","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","333103","F","FAO estimate"
"SCL","Supply Utilization Accounts","143","Morocco","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","322560","F","FAO estimate"
"SCL","Supply Utilization Accounts","143","Morocco","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","317001","F","FAO estimate"
"SCL","Supply Utilization Accounts","143","Morocco","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","315810","F","FAO estimate"
"SCL","Supply Utilization Accounts","143","Morocco","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","316400","F","FAO estimate"
"SCL","Supply Utilization Accounts","144","Mozambique","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","401570","F","FAO estimate"
"SCL","Supply Utilization Accounts","144","Mozambique","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","517678","F","FAO estimate"
"SCL","Supply Utilization Accounts","144","Mozambique","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","375488","F","FAO estimate"
"SCL","Supply Utilization Accounts","144","Mozambique","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","514539","F","FAO estimate"
"SCL","Supply Utilization Accounts","144","Mozambique","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","435146","F","FAO estimate"
"SCL","Supply Utilization Accounts","28","Myanmar","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","28","Myanmar","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","28","Myanmar","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","28","Myanmar","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","28","Myanmar","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","147","Namibia","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","3272","F","FAO estimate"
"SCL","Supply Utilization Accounts","147","Namibia","5141","Food supply quantity (tonnes)","01312","Bananas","2015","2015","tonnes","3607","F","FAO estimate"
"SCL","Supply Utilization Accounts","147","Namibia","5141","Food supply quantity (tonnes)","01312","Bananas","2016","2016","tonnes","3282","F","FAO estimate"
"SCL","Supply Utilization Accounts","147","Namibia","5141","Food supply quantity (tonnes)","01312","Bananas","2017","2017","tonnes","3463","F","FAO estimate"
"SCL","Supply Utilization Accounts","147","Namibia","5141","Food supply quantity (tonnes)","01312","Bananas","2018","2018","tonnes","2952","F","FAO estimate"
"SCL","Supply Utilization Accounts","149","Nepal","5141","Food supply quantity (tonnes)","01312","Bananas","2014","2014","tonnes","215040","F","FAO estimate"
