,Element,Year,Value,Country,PopTotal,ValuePerCapita
1689,Export Quantity,2016,220,Luxembourg,579.266,0.3797909768569189
1690,Food supply,2016,4828,Luxembourg,579.266,8.334685619387294
1691,Loss,2016,266,Luxembourg,579.266,0.45920181747245653
1692,Residuals,2016,0,Luxembourg,579.266,0.0
1693,Export Quantity,2016,67,Madagascar,24894.37,0.0026913715832133935
1694,Food supply,2016,342212,Madagascar,24894.37,13.74656197365107
1695,Loss,2016,31286,Madagascar,24894.37,1.256750020185287
1696,Residuals,2016,0,Madagascar,24894.37,0.0
1697,Export Quantity,2016,25102,Malaysia,30684.652000000002,0.8180637016838255
1698,Food supply,2016,244661,Malaysia,30684.652000000002,7.973399861272664
1699,Loss,2016,56563,Malaysia,30684.652000000002,1.8433645589332412
1700,Residuals,2016,0,Malaysia,30684.652000000002,0.0
1701,Export Quantity,2016,1,Mauritius,1261.87,0.0007924746606227267
1702,Food supply,2016,6903,Mauritius,1261.87,5.470452582278682
1703,Loss,2016,233,Mauritius,1261.87,0.1846465959250953
1704,Other uses (non-food),2016,364,Mauritius,1261.87,0.2884607764666725
1705,Residuals,2016,0,Mauritius,1261.87,0.0
1706,Tourist consumption,2016,232,Mauritius,1261.87,0.1838541212644726
1707,Export Quantity,2016,448311,Mexico,123333.379,3.6349527081391324
1708,Food supply,2016,1736243,Mexico,123333.379,14.077640733414107
1709,Loss,2016,199722,Mexico,123333.379,1.6193669679641227
1710,Processed,2016,587,Mexico,123333.379,0.004759457697173772
1711,Residuals,2016,0,Mexico,123333.379,0.0
1712,Export Quantity,2016,0,Montenegro,627.271,0.0
1713,Food supply,2016,10700,Montenegro,627.271,17.05801798584663
1714,Residuals,2016,0,Montenegro,627.271,0.0
1715,Export Quantity,2016,116194,Mozambique,27829.93,4.1751452482992235
1716,Food supply,2016,375488,Mozambique,27829.93,13.492236595636424
1717,Loss,2016,25878,Mozambique,27829.93,0.9298622023124025
1718,Residuals,2016,0,Mozambique,27829.93,0.0
1719,Export Quantity,2016,109340,Myanmar,53045.199,2.061261001207668
1720,Food supply,2016,0,Myanmar,53045.199,0.0
1721,Residuals,2016,0,Myanmar,53045.199,0.0
1722,Export Quantity,2016,2,Nepal,27263.43,7.335834119184563e-05
1723,Food supply,2016,238572,Nepal,27263.43,8.750623087410498
1724,Loss,2016,19781,Nepal,27263.43,0.7255506735579492
1725,Residuals,2016,0,Nepal,27263.43,0.0
1726,Tourist consumption,2016,61,Nepal,27263.43,0.002237429406351292
1727,Export Quantity,2016,505578,Netherlands,16981.285,29.772658547336082
1728,Food supply,2016,230295,Netherlands,16981.285,13.561694536073094
1729,Loss,2016,7708,Netherlands,16981.285,0.4539114678306147
1730,Processed,2016,27184,Netherlands,16981.285,1.6008211392718514
1731,Residuals,2016,0,Netherlands,16981.285,0.0
1732,Export Quantity,2016,9,New Zealand,4659.265,0.0019316351398772121
1733,Food supply,2016,66156,New Zealand,4659.265,14.198806034857428
1734,Loss,2016,9548,New Zealand,4659.265,2.0492502572830693
1735,Processed,2016,19765,New Zealand,4659.265,4.242085393297011
1736,Residuals,2016,0,New Zealand,4659.265,0.0
1737,Export Quantity,2016,103937,Nicaragua,6303.97,16.487546736421653
1738,Food supply,2016,0,Nicaragua,6303.97,0.0
1739,Loss,2016,8914,Nicaragua,6303.97,1.4140295718412366
1740,Residuals,2016,-4545,Nicaragua,6303.97,-0.7209742432149899
1741,Export Quantity,2016,18,Niger,20788.789,0.0008658513009103128
1742,Food supply,2016,2857,Niger,20788.789,0.13742984259448687
1743,Residuals,2016,0,Niger,20788.789,0.0
1744,Export Quantity,2016,45,Nigeria,185960.24399999998,0.00024198720668488694
1745,Residuals,2016,0,Nigeria,185960.24399999998,0.0
1746,Export Quantity,2016,62,Norway,5250.95,0.011807387234690866
1747,Food supply,2016,79390,Norway,5250.95,15.119168912292063
1748,Loss,2016,4182,Norway,5250.95,0.7964273131528581
1749,Residuals,2016,0,Norway,5250.95,0.0
1750,Export Quantity,2016,50259,Pakistan,203631.35600000003,0.24681365869802485
1751,Food supply,2016,72190,Pakistan,203631.35600000003,0.35451318214469874
1752,Loss,2016,12188,Pakistan,203631.35600000003,0.059853257570017845
1753,Residuals,2016,0,Pakistan,203631.35600000003,0.0
1754,Export Quantity,2016,249625,Panama,4037.073,61.83316477061475
1755,Feed,2016,12325,Panama,4037.073,3.0529544548736176
1756,Food supply,2016,41415,Panama,4037.073,10.258670081021572
1757,Loss,2016,7889,Panama,4037.073,1.954138555334521
1758,Processed,2016,0,Panama,4037.073,0.0
1759,Residuals,2016,0,Panama,4037.073,0.0
1760,Export Quantity,2016,0,Papua New Guinea,8271.766,0.0
1761,Feed,2016,65552,Papua New Guinea,8271.766,7.924788974929901
1762,Food supply,2016,1130000,Papua New Guinea,8271.766,136.6092802915363
1763,Loss,2016,109277,Papua New Guinea,8271.766,13.210842763201958
1764,Residuals,2016,0,Papua New Guinea,8271.766,0.0
1765,Export Quantity,2016,40345,Paraguay,6777.878000000001,5.952452965367626
1766,Feed,2016,3154,Paraguay,6777.878000000001,0.46533738140462244
1767,Food supply,2016,10406,Paraguay,6777.878000000001,1.5352887732709262
1768,Loss,2016,17968,Paraguay,6777.878000000001,2.650977193747069
1769,Residuals,2016,0,Paraguay,6777.878000000001,0.0
1770,Export Quantity,2016,202408,Peru,30926.036,6.544906046154767
1771,Food supply,2016,60788,Peru,30926.036,1.9655930039013083
1772,Loss,2016,16800,Peru,30926.036,0.5432315994199839
1773,Processed,2016,5,Peru,30926.036,0.00016167607125594757
1774,Residuals,2016,0,Peru,30926.036,0.0
1775,Export Quantity,2016,1397451,Philippines,103663.81199999999,13.480605941830502
1776,Feed,2016,328428,Philippines,103663.81199999999,3.1682029983616657
1777,Food supply,2016,3615102,Philippines,103663.81199999999,34.8733268655025
1778,Loss,2016,488182,Philippines,103663.81199999999,4.709280804761454
1779,Residuals,2016,0,Philippines,103663.81199999999,0.0
1780,Export Quantity,2016,36951,Poland,37989.218,0.9726707193604248
1781,Food supply,2016,79998,Poland,37989.218,2.1058080216339277
1782,Loss,2016,30480,Poland,37989.218,0.8023329145653906
1783,Processed,2016,157371,Poland,37989.218,4.142517490094163
1784,Residuals,2016,0,Poland,37989.218,0.0
1785,Export Quantity,2016,3374,Portugal,10325.54,0.3267625712553532
1786,Food supply,2016,162831,Portugal,10325.54,15.769732139917137
1787,Loss,2016,18906,Portugal,10325.54,1.8309938269572341
1788,Processed,2016,3948,Portugal,10325.54,0.38235288420750874
1789,Residuals,2016,0,Portugal,10325.54,0.0
1790,Export Quantity,2016,0,Republic of Korea,50983.445999999996,0.0
1791,Food supply,2016,346351,Republic of Korea,50983.445999999996,6.793401136517921
1792,Loss,2016,18229,Republic of Korea,50983.445999999996,0.3575474282377853
1793,Residuals,2016,0,Republic of Korea,50983.445999999996,0.0
1794,Export Quantity,2016,60,Republic of Moldova,4066.013,0.014756470281821529
1795,Food supply,2016,7772,Republic of Moldova,4066.013,1.9114547838386153
1796,Processed,2016,2951,Republic of Moldova,4066.013,0.7257723966942555
1797,Residuals,2016,0,Republic of Moldova,4066.013,0.0
1798,Export Quantity,2016,0,Romania,19796.28,0.0
1799,Food supply,2016,97652,Romania,19796.28,4.932845969040648
1800,Loss,2016,5140,Romania,19796.28,0.2596447413352408
1801,Residuals,2016,0,Romania,19796.28,0.0
1802,Export Quantity,2016,38041,Russian Federation,145275.374,0.261854428266693
1803,Food supply,2016,1317949,Russian Federation,145275.374,9.072074390254194
1804,Residuals,2016,0,Russian Federation,145275.374,0.0
1805,Export Quantity,2016,0,Saint Kitts and Nevis,51.629,0.0
1806,Food supply,2016,62,Saint Kitts and Nevis,51.629,1.200875476960623
1807,Residuals,2016,0,Saint Kitts and Nevis,51.629,0.0
1808,Tourist consumption,2016,0,Saint Kitts and Nevis,51.629,0.0
1809,Export Quantity,2016,15224,Saint Lucia,180.028,84.56462328082299
1810,Feed,2016,0,Saint Lucia,180.028,0.0
1811,Food supply,2016,1204,Saint Lucia,180.028,6.687848556891151
1812,Loss,2016,692,Saint Lucia,180.028,3.843846512764681
1813,Other uses (non-food),2016,0,Saint Lucia,180.028,0.0
1814,Residuals,2016,0,Saint Lucia,180.028,0.0
1815,Tourist consumption,2016,140,Saint Lucia,180.028,0.7776568089408314
1816,Export Quantity,2016,4404,Saint Vincent and the Grenadines,109.46700000000001,40.23130258434048
1817,Feed,2016,45516,Saint Vincent and the Grenadines,109.46700000000001,415.79654142344265
1818,Food supply,2016,3068,Saint Vincent and the Grenadines,109.46700000000001,28.02671124631167
1819,Loss,2016,4845,Saint Vincent and the Grenadines,109.46700000000001,44.25991394666885
1820,Residuals,2016,0,Saint Vincent and the Grenadines,109.46700000000001,0.0
1821,Tourist consumption,2016,20,Saint Vincent and the Grenadines,109.46700000000001,0.18270346314414387
1822,Export Quantity,2016,1,Samoa,194.54,0.005140331037318803
1823,Feed,2016,3133,Samoa,194.54,16.104657139919812
1824,Food supply,2016,13919,Samoa,194.54,71.54826770844042
1825,Loss,2016,1748,Samoa,194.54,8.985298653233269
1826,Other uses (non-food),2016,0,Samoa,194.54,0.0
1827,Residuals,2016,0,Samoa,194.54,0.0
1828,Tourist consumption,2016,2089,Samoa,194.54,10.73815153695898
1829,Export Quantity,2016,7965,Saudi Arabia,32443.443,0.2455041531812761
1830,Food supply,2016,184194,Saudi Arabia,32443.443,5.677387569500562
1831,Loss,2016,5943,Saudi Arabia,32443.443,0.18318031165804444
1832,Residuals,2016,0,Saudi Arabia,32443.443,0.0
1833,Export Quantity,2016,745,Serbia,8853.963,0.08414311196014711
1834,Food supply,2016,57442,Serbia,8853.963,6.4877162915634505
1835,Residuals,2016,0,Serbia,8853.963,0.0
1836,Export Quantity,2016,20847,Slovakia,5442.001,3.83076004579933
1837,Food supply,2016,41999,Slovakia,5442.001,7.717565652781026
1838,Loss,2016,3406,Slovakia,5442.001,0.6258727258594771
1839,Processed,2016,1863,Slovakia,5442.001,0.3423373130581931
1840,Residuals,2016,0,Slovakia,5442.001,0.0
1841,Export Quantity,2016,37483,Slovenia,2074.205,18.071019981149405
1842,Food supply,2016,27697,Slovenia,2074.205,13.353067801880721
1843,Loss,2016,7242,Slovenia,2074.205,3.4914581731313925
1844,Residuals,2016,0,Slovenia,2074.205,0.0
1845,Export Quantity,2016,8123,South Africa,56207.649000000005,0.1445176972265821
1846,Food supply,2016,352691,South Africa,56207.649000000005,6.274786550848265
1847,Loss,2016,25968,South Africa,56207.649000000005,0.46200117709957944
1848,Residuals,2016,0,South Africa,56207.649000000005,0.0
1849,Export Quantity,2016,90622,Spain,46634.130999999994,1.943254823382471
1850,Food supply,2016,323528,Spain,46634.130999999994,6.937579688147293
1851,Loss,2016,88722,Spain,46634.130999999994,1.9025121321548806
1852,Processed,2016,179605,Spain,46634.130999999994,3.8513637147007205
1853,Residuals,2016,0,Spain,46634.130999999994,0.0
1854,Export Quantity,2016,12,Sri Lanka,21021.177000000003,0.0005708529070470221
1855,Residuals,2016,0,Sri Lanka,21021.177000000003,0.0
1856,Export Quantity,2016,50410,Suriname,564.883,89.23971866740546
1857,Feed,2016,2386,Suriname,564.883,4.223883529863706
1858,Food supply,2016,7055,Suriname,564.883,12.489311946013599
1859,Loss,2016,1221,Suriname,564.883,2.1615095515354508
1860,Residuals,2016,0,Suriname,564.883,0.0
1861,Export Quantity,2016,28891,Sweden,9836.003,2.9372703526015598
1862,Food supply,2016,74298,Sweden,9836.003,7.553678053981886
1863,Loss,2016,10063,Sweden,9836.003,1.0230781751489908
1864,Processed,2016,88000,Sweden,9836.003,8.946723582739859
1865,Residuals,2016,0,Sweden,9836.003,0.0
1866,Export Quantity,2016,12,Switzerland,8379.915,0.001431995431934572
1867,Food supply,2016,88585,Switzerland,8379.915,10.571109611493672
1868,Loss,2016,1250,Switzerland,8379.915,0.1491661908265179
1869,Residuals,2016,0,Switzerland,8379.915,0.0
1870,Export Quantity,2016,24764,Thailand,68971.313,0.35904782615926134
1871,Food supply,2016,663615,Thailand,68971.313,9.621608914419246
1872,Loss,2016,91456,Thailand,68971.313,1.3260005649015267
1873,Processed,2016,333180,Thailand,68971.313,4.830704034878965
1874,Residuals,2016,0,Thailand,68971.313,0.0
1875,Export Quantity,2016,22,Tunisia,11303.942,0.0019462237155852358
1876,Food supply,2016,60660,Tunisia,11303.942,5.366269572154564
1877,Loss,2016,4567,Tunisia,11303.942,0.404018350412626
1878,Residuals,2016,0,Tunisia,11303.942,0.0
1879,Export Quantity,2016,10,Turkey,79827.868,0.00012526953619755948
1880,Food supply,2016,447092,Turkey,79827.868,5.600700747763926
1881,Loss,2016,26436,Turkey,79827.868,0.3311625458918682
1882,Processed,2016,41757,Turkey,79827.868,0.5230880023001491
1883,Residuals,2016,0,Turkey,79827.868,0.0
1884,Export Quantity,2016,763,Uganda,39649.172999999995,0.019243780948470228
1885,Food supply,2016,522808,Uganda,39649.172999999995,13.185848794374603
1886,Loss,2016,23323,Uganda,39649.172999999995,0.5882342110893461
1887,Residuals,2016,0,Uganda,39649.172999999995,0.0
1888,Export Quantity,2016,11,Ukraine,44713.708,0.00024600956825141857
1889,Food supply,2016,191919,Ukraine,44713.708,4.292173666294909
1890,Residuals,2016,0,Ukraine,44713.708,0.0
1891,Export Quantity,2016,2953,United Arab Emirates,9360.975,0.31545859272137783
1892,Food supply,2016,144823,United Arab Emirates,9360.975,15.470931179711515
1893,Loss,2016,8219,United Arab Emirates,9360.975,0.8780068315533371
1894,Other uses (non-food),2016,0,United Arab Emirates,9360.975,0.0
1895,Residuals,2016,0,United Arab Emirates,9360.975,0.0
1896,Tourist consumption,2016,8379,United Arab Emirates,9360.975,0.8950990682060362
1897,Export Quantity,2016,18677,United Republic of Tanzania,53049.231,0.3520691939907668
1898,Food supply,2016,2416022,United Republic of Tanzania,53049.231,45.54301644824974
1899,Loss,2016,695101,United Republic of Tanzania,53049.231,13.102942057727471
1900,Processed,2016,345705,United Republic of Tanzania,53049.231,6.516682588669381
1901,Residuals,2016,0,United Republic of Tanzania,53049.231,0.0
1902,Export Quantity,2016,573451,United States of America,323015.99199999997,1.7753021961835254
1903,Food supply,2016,3711484,United States of America,323015.99199999997,11.490093654558132
1904,Loss,2016,230010,United States of America,323015.99199999997,0.712070007976571
1905,Processed,2016,85252,United States of America,323015.99199999997,0.2639250133473268
1906,Residuals,2016,0,United States of America,323015.99199999997,0.0
1907,Export Quantity,2016,1,Uruguay,3424.139,0.0002920442189992871
1908,Food supply,2016,39089,Uruguay,3424.139,11.415716476463134
1909,Loss,2016,6898,Uruguay,3424.139,2.0145210226570827
1910,Residuals,2016,0,Uruguay,3424.139,0.0
1911,Export Quantity,2016,0,Uzbekistan,31441.752999999997,0.0
1912,Food supply,2016,1621,Uzbekistan,31441.752999999997,0.05155564958480528
1913,Residuals,2016,0,Uzbekistan,31441.752999999997,0.0
1914,Export Quantity,2016,7,Venezuela (Bolivarian Republic of),29851.249,0.00023449605073476155
1915,Food supply,2016,487605,Venezuela (Bolivarian Republic of),29851.249,16.3344924026462
1916,Loss,2016,71968,Venezuela (Bolivarian Republic of),29851.249,2.410887397039903
1917,Residuals,2016,0,Venezuela (Bolivarian Republic of),29851.249,0.0
1918,Export Quantity,2016,32824,Viet Nam,93640.435,0.3505323314655683
1919,Food supply,2016,1734514,Viet Nam,93640.435,18.523130525824662
1920,Loss,2016,175801,Viet Nam,93640.435,1.8774047771136475
1921,Residuals,2016,0,Viet Nam,93640.435,0.0
1922,Export Quantity,2016,41855,Yemen,27168.21,1.5405873261433125
1923,Food supply,2016,65101,Yemen,27168.21,2.3962196994207567
1924,Loss,2016,9776,Yemen,27168.21,0.35983231872839616
1925,Residuals,2016,0,Yemen,27168.21,0.0
1926,Export Quantity,2016,1,Zambia,16363.448999999999,6.111181084134524e-05
1927,Food supply,2016,605,Zambia,16363.448999999999,0.036972645559013875
1928,Loss,2016,55,Zambia,16363.448999999999,0.003361149596273989
1929,Residuals,2016,0,Zambia,16363.448999999999,0.0
1930,Export Quantity,2016,821,Zimbabwe,14030.338,0.0585160528563175
1931,Food supply,2016,205623,Zimbabwe,14030.338,14.655598460992174
1932,Loss,2016,22938,Zimbabwe,14030.338,1.634885773956408
1933,Residuals,2016,0,Zimbabwe,14030.338,0.0
1934,Feed,2016,20235,Cuba,11335.108,1.7851616411594844
1935,Food supply,2016,251112,Cuba,11335.108,22.153472203352628
1936,Loss,2016,24964,Cuba,11335.108,2.2023610185275695
1937,Residuals,2016,0,Cuba,11335.108,0.0
1938,Tourist consumption,2016,1770,Cuba,11335.108,0.15615201901913947
1939,Feed,2016,122,New Caledonia,274.19,0.44494693460738904
1940,Food supply,2016,1958,New Caledonia,274.19,7.141033589846457
1941,Loss,2016,205,New Caledonia,274.19,0.7476567343812685
1942,Other uses (non-food),2016,0,New Caledonia,274.19,0.0
1943,Residuals,2016,151,New Caledonia,274.19,0.5507130092271783
1944,Tourist consumption,2016,11,New Caledonia,274.19,0.040118166235092456
1945,Food supply,2016,29730,Afghanistan,35383.028,0.8402333457724421
1946,Residuals,2016,0,Afghanistan,35383.028,0.0
1947,Food supply,2016,20369,Albania,2886.427,7.056821461273747
1948,Processed,2016,2440,Albania,2886.427,0.8453357732587728
1949,Residuals,2016,0,Albania,2886.427,0.0
1950,Food supply,2016,177430,Algeria,40551.398,4.375434849373134
1951,Loss,2016,19714,Algeria,40551.398,0.4861484676804484
1952,Residuals,2016,0,Algeria,40551.398,0.0
1953,Food supply,2016,1574,Antigua and Barbuda,94.52,16.65256030469742
1954,Loss,2016,181,Antigua and Barbuda,94.52,1.9149386373254338
1955,Residuals,2016,0,Antigua and Barbuda,94.52,0.0
1956,Tourist consumption,2016,55,Antigua and Barbuda,94.52,0.5818874312314855
1957,Food supply,2016,565520,Argentina,43508.459,12.997932195208293
1958,Loss,2016,42566,Argentina,43508.459,0.9783384881546827
1959,Residuals,2016,0,Argentina,43508.459,0.0
1960,Food supply,2016,11258,Armenia,2936.147,3.834276689825135
1961,Residuals,2016,0,Armenia,2936.147,0.0
1962,Food supply,2016,9084,Bahamas,377.923,24.03664238482442
1963,Loss,2016,819,Bahamas,377.923,2.16710811461594
1964,Other uses (non-food),2016,0,Bahamas,377.923,0.0
1965,Residuals,2016,0,Bahamas,377.923,0.0
1966,Tourist consumption,2016,1282,Bahamas,377.923,3.3922254004122534
1967,Food supply,2016,3407,Barbados,285.798,11.921007144906543
1968,Loss,2016,83,Barbados,285.798,0.2904149084318295
1969,Other uses (non-food),2016,0,Barbados,285.798,0.0
1970,Residuals,2016,0,Barbados,285.798,0.0
1971,Tourist consumption,2016,614,Barbados,285.798,2.1483705274354614
1972,Food supply,2016,19018,Benin,10872.072,1.749252580372904
1973,Loss,2016,1738,Benin,10872.072,0.15985913264739232
1974,Residuals,2016,0,Benin,10872.072,0.0
1975,Food supply,2016,40458,Bosnia and Herzegovina,3386.263,11.947683921774535
1976,Loss,2016,4495,Bosnia and Herzegovina,3386.263,1.3274219988228912
1977,Residuals,2016,0,Bosnia and Herzegovina,3386.263,0.0
1978,Food supply,2016,9383,Cabo Verde,531.14,17.66577550175095
1979,Loss,2016,875,Cabo Verde,531.14,1.64739993222126
1980,Residuals,2016,0,Cabo Verde,531.14,0.0
1981,Tourist consumption,2016,185,Cabo Verde,531.14,0.34830741424106637
1982,Food supply,2016,127593,Central African Republic,4537.683,28.118535384688617
1983,Loss,2016,7407,Central African Republic,4537.683,1.6323308613669134
1984,Residuals,2016,0,Central African Republic,4537.683,0.0
1985,Food supply,2016,780,Chad,14561.658000000001,0.0535653288931796
1986,Residuals,2016,0,Chad,14561.658000000001,0.0
1987,Food supply,2016,4483,"China, Macao SAR",612.8240000000001,7.31531402164406
1988,Residuals,2016,0,"China, Macao SAR",612.8240000000001,0.0
1989,Food supply,2016,43258,Comoros,795.597,54.37174851086668
1990,Loss,2016,3947,Comoros,795.597,4.961054403171455
1991,Residuals,2016,0,Comoros,795.597,0.0
1992,Tourist consumption,2016,-65,Comoros,795.597,-0.08169965447330747
1993,Food supply,2016,75605,Congo,4980.996,15.178691169396643
1994,Loss,2016,6911,Congo,4980.996,1.3874735093142014
1995,Residuals,2016,0,Congo,4980.996,0.0
1996,Food supply,2016,1637,Djibouti,929.117,1.7618879000168979
1997,Loss,2016,86,Djibouti,929.117,0.09256100146698425
1998,Residuals,2016,0,Djibouti,929.117,0.0
1999,Food supply,2016,1126076,Egypt,94447.071,11.922826066252494
2000,Loss,2016,101677,Egypt,94447.071,1.0765500605095526
2001,Residuals,2016,0,Egypt,94447.071,0.0
2002,Tourist consumption,2016,209,Egypt,94447.071,0.0022128796349862455
2003,Food supply,2016,0,Gambia,2149.134,0.0
2004,Residuals,2016,0,Gambia,2149.134,0.0
2005,Food supply,2016,7772,Guinea-Bissau,1782.434,4.360329751340021
2006,Loss,2016,710,Guinea-Bissau,1782.434,0.39833171943533396
2007,Residuals,2016,0,Guinea-Bissau,1782.434,0.0
2008,Food supply,2016,13235,Guyana,771.363,17.15793990637352
2009,Loss,2016,2336,Guyana,771.363,3.0284055626209705
2010,Residuals,2016,0,Guyana,771.363,0.0
2011,Food supply,2016,569220,Iran (Islamic Republic of),79563.991,7.1542414205944
2012,Loss,2016,10897,Iran (Islamic Republic of),79563.991,0.13695894163981795
2013,Residuals,2016,0,Iran (Islamic Republic of),79563.991,0.0
2014,Food supply,2016,95973,Iraq,36610.632000000005,2.6214516045502845
2015,Loss,2016,10664,Iraq,36610.632000000005,0.2912815053288345
2016,Residuals,2016,0,Iraq,36610.632000000005,0.0
2017,Food supply,2016,126020,Israel,8108.984,15.540787847158164
2018,Loss,2016,3337,Israel,8108.984,0.41151887832063794
2019,Other uses (non-food),2016,6104,Israel,8108.984,0.7527453500956469
2020,Processed,2016,550,Israel,8108.984,0.0678260063159577
2021,Residuals,2016,0,Israel,8108.984,0.0
2022,Food supply,2016,793890,Japan,127763.26699999999,6.213757824461393
2023,Loss,2016,162604,Japan,127763.26699999999,1.272697574334883
2024,Residuals,2016,0,Japan,127763.26699999999,0.0
2025,Food supply,2016,39223,Jordan,9554.286,4.105277987282356
2026,Loss,2016,3422,Jordan,9554.286,0.3581638648874442
2027,Residuals,2016,0,Jordan,9554.286,0.0
2028,Food supply,2016,6501,Kiribati,112.529,57.7717743870469
2029,Loss,2016,660,Kiribati,112.529,5.865154760106284
2030,Other uses (non-food),2016,0,Kiribati,112.529,0.0
2031,Residuals,2016,0,Kiribati,112.529,0.0
2032,Tourist consumption,2016,739,Kiribati,112.529,6.567196011694763
2033,Food supply,2016,486,Lesotho,2075.041,0.23421223966177052
2034,Residuals,2016,0,Lesotho,2075.041,0.0
2035,Food supply,2016,126143,Liberia,4586.788,27.50138005070215
2036,Loss,2016,11530,Liberia,4586.788,2.513741642299579
2037,Residuals,2016,0,Liberia,4586.788,0.0
2038,Food supply,2016,390301,Malawi,17205.253,22.684990450300266
2039,Loss,2016,38841,Malawi,17205.253,2.257508215659485
2040,Residuals,2016,0,Malawi,17205.253,0.0
2041,Food supply,2016,1925,Maldives,475.505,4.048327567533464
2042,Loss,2016,232,Maldives,475.505,0.4879023354118253
2043,Other uses (non-food),2016,0,Maldives,475.505,0.0
2044,Residuals,2016,0,Maldives,475.505,0.0
2045,Tourist consumption,2016,160,Maldives,475.505,0.33648436924953473
2046,Food supply,2016,164969,Mali,17965.448,9.182570899428725
2047,Loss,2016,14432,Mali,17965.448,0.803319794752683
2048,Residuals,2016,0,Mali,17965.448,0.0
2049,Food supply,2016,7991,Malta,436.099,18.323820967257436
2050,Loss,2016,434,Malta,436.099,0.9951868727055095
2051,Other uses (non-food),2016,0,Malta,436.099,0.0
2052,Residuals,2016,0,Malta,436.099,0.0
2053,Tourist consumption,2016,261,Malta,436.099,0.5984879580095346
2054,Food supply,2016,3543,Mauritania,4163.532,0.850960194373431
2055,Residuals,2016,0,Mauritania,4163.532,0.0
2056,Food supply,2016,2287,Mongolia,3056.3579999999997,0.7482762163332961
2057,Residuals,2016,0,Mongolia,3056.3579999999997,0.0
2058,Food supply,2016,317001,Morocco,35126.274,9.024612174920689
2059,Loss,2016,27957,Morocco,35126.274,0.7958999579630905
2060,Residuals,2016,0,Morocco,35126.274,0.0
2061,Food supply,2016,3282,Namibia,2358.044,1.3918315349501538
2062,Residuals,2016,0,Namibia,2358.044,0.0
2063,Food supply,2016,0,North Macedonia,2080.746,0.0
2064,Residuals,2016,0,North Macedonia,2080.746,0.0
2065,Food supply,2016,13262,Oman,4479.217000000001,2.9607853336866685
2066,Loss,2016,3316,Oman,4479.217000000001,0.7403079600742718
2067,Residuals,2016,0,Oman,4479.217000000001,0.0
2068,Food supply,2016,873242,Rwanda,11668.829,74.83544407069468
2069,Loss,2016,254425,Rwanda,11668.829,21.803815961310256
2070,Residuals,2016,0,Rwanda,11668.829,0.0
2071,Food supply,2016,5976,Sao Tome and Principe,203.22099999999998,29.406409770643787
2072,Loss,2016,1162,Sao Tome and Principe,203.22099999999998,5.7179130109585135
2073,Residuals,2016,0,Sao Tome and Principe,203.22099999999998,0.0
2074,Tourist consumption,2016,-166,Sao Tome and Principe,203.22099999999998,-0.8168447158512163
2075,Food supply,2016,33901,Senegal,14993.514,2.2610443422402513
2076,Loss,2016,3099,Senegal,14993.514,0.20668937248466238
2077,Residuals,2016,0,Senegal,14993.514,0.0
2078,Food supply,2016,1647,Seychelles,95.711,17.20805341078873
2079,Loss,2016,166,Seychelles,95.711,1.7343878968979531
2080,Other uses (non-food),2016,0,Seychelles,95.711,0.0
2081,Residuals,2016,0,Seychelles,95.711,0.0
2082,Tourist consumption,2016,171,Seychelles,95.711,1.7866284962021084
2083,Food supply,2016,0,Sierra Leone,7328.846,0.0
2084,Residuals,2016,0,Sierra Leone,7328.846,0.0
2085,Food supply,2016,285,Solomon Islands,619.438,0.46009447273173426
2086,Loss,2016,26,Solomon Islands,619.438,0.04197353084570207
2087,Residuals,2016,0,Solomon Islands,619.438,0.0
2088,Tourist consumption,2016,0,Solomon Islands,619.438,0.0
2089,Food supply,2016,710000,Sudan,39847.433,17.817960820713346
2090,Loss,2016,77984,Sudan,39847.433,1.957064586820436
2091,Residuals,2016,122129,Sudan,39847.433,3.0649151226378875
2092,Food supply,2016,585,Tajikistan,8663.575,0.06752408791982524
2093,Residuals,2016,0,Tajikistan,8663.575,0.0
2094,Food supply,2016,518,Timor-Leste,1219.289,0.42483775380570155
2095,Loss,2016,47,Timor-Leste,1219.289,0.038547054881984504
2096,Residuals,2016,0,Timor-Leste,1219.289,0.0
2097,Food supply,2016,20359,Togo,7509.951999999999,2.710936101855245
2098,Loss,2016,5090,Togo,7509.951999999999,0.6777673146246475
2099,Residuals,2016,0,Togo,7509.951999999999,0.0
2100,Food supply,2016,7708,Trinidad and Tobago,1377.5629999999999,5.595388377881811
2101,Loss,2016,862,Trinidad and Tobago,1377.5629999999999,0.6257427065041672
2102,Residuals,2016,0,Trinidad and Tobago,1377.5629999999999,0.0
2103,Tourist consumption,2016,49,Trinidad and Tobago,1377.5629999999999,0.03557006104258027
2104,Food supply,2016,14318,Vanuatu,278.32599999999996,51.44327155925067
2105,Loss,2016,494,Vanuatu,278.32599999999996,1.7748970631561551
2106,Other uses (non-food),2016,0,Vanuatu,278.32599999999996,0.0
2107,Residuals,2016,0,Vanuatu,278.32599999999996,0.0
2108,Tourist consumption,2016,1646,Vanuatu,278.32599999999996,5.913928271164031
2109,Export Quantity,2017,0,Albania,2884.1690000000003,0.0
2110,Food supply,2017,11425,Albania,2884.1690000000003,3.9612796614900163
2111,Processed,2017,1400,Albania,2884.1690000000003,0.48540844867273725
2112,Residuals,2017,0,Albania,2884.1690000000003,0.0
2113,Export Quantity,2017,485,Angola,29816.769,0.01626601460406391
